source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,NEGRONI 8€," NEGRONI 8€ Campari, vermouth rosso, gin   NEGRONI SBAGLIATO 8€",€ 8.00,8.0,EUR,menu,drink,negroni,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,NEGRONI del marinaio 10€," NEGRONI del marinaio 10€ Campari, Vermouth del Professore, mezcal, liquore al caffè ",€ 10.00,10.0,EUR,menu,drink,negroni,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,SPRITZ APEROL 7€, SPRITZ APEROL 7€  SPRITZ CAMPARI 7€  ,€ 7.00,7.0,EUR,menu,drink,spritz,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,SPRITZ ALLA ROSA 8€, SPRITZ ALLA ROSA 8€   SPRITZ POMPELMO ROSA 8€  ,€ 8.00,8.0,EUR,menu,drink,spritz,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,MOSCOW MULE 9€," MOSCOW MULE 9€ vodka, ginger beer, succo di lime, angostura  ",€ 9.00,9.0,EUR,menu,drink,moscow_mule,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,VIRGIN MOJITO 8€," VIRGIN MOJITO 8€ lime, zucchero di canna, menta fresca, aranciata amara  VIRGIN COLADA 8€",€ 8.00,8.0,EUR,menu,drink,mojito,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,TOMMY’S MARGARITA ZERO 9€," TOMMY’S MARGARITA ZERO 9€ tequila 0, lime, sciroppo agave  PALOMA ZERO 9€",€ 9.00,9.0,EUR,menu,drink,margarita,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,MOJITO 9€,"rum, lime, zucchero di canna  MOJITO 9€ rum, lime, zucchero di canna, menta fresca  MOJITO AL BASILICO 9€ rum, lime, zucchero di canna, basilico ",€ 9.00,9.0,EUR,menu,drink,mojito,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,MARGARITA 10€," MARGARITA 10€  tequila*, Cointreau, succo di lime ",€ 10.00,10.0,EUR,menu,drink,margarita,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,SMOKY MARGARITA 12€,"sciroppo agave SMOKY MARGARITA 12€ tequila*, Cointreau, Laphroaig, succo di lime ",€ 12.00,12.0,EUR,menu,drink,margarita,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,frida,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,,BIRRA ALLA SPINA," BIRRA ALLA SPINA M E DI A  MENABRE A CHIARA 5,5€",€ 5.50,5.5,EUR,menu,drink,beer_draft,high,,2026-05-31T10:32:18Z,https://www.fridaisola.it/documents/menu-sera-frida.pdf
direct_website,birrificio_la_ribalta,Birrificio La Ribalta,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,,SPRITZ -  €8," SPRITZ -  €8 Campari, Prosecco  NEGR ONI  ANALCOLI CO - € 10",€ 8.00,8.0,EUR,menu,drink,spritz,high,,2026-05-31T10:41:45Z,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf
direct_website,birrificio_la_ribalta,Birrificio La Ribalta,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,,GIN TONIC  TANQUERAY - €9," GIN TONIC  TANQUERAY - €9 Gin iconico, si presenta dal colore cristallino. Al palato è un gin morbido,  equilibrato, dal gusto leggermente speziato e",€ 9.00,9.0,EUR,menu,drink,gin_tonic,high,,2026-05-31T10:41:45Z,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf
direct_website,birrificio_la_ribalta,Birrificio La Ribalta,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,,GIN TONIC  MAZZET TI  D’ALTAVIL L A  -  € 11," GIN TONIC  MAZZET TI  D’ALTAVIL L A  -  € 11 Gin piemontese con botaniche del territorio. Al naso sentori di scorza di limone, in  bocca sapori decis",€ 11.00,11.0,EUR,menu,drink,gin_tonic,high,,2026-05-31T10:41:45Z,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf
direct_website,birrificio_la_ribalta,Birrificio La Ribalta,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,,GIN TONIC  S ABATI NI  BOTAN ICA L  -  € 12," GIN TONIC  S ABATI NI  BOTAN ICA L  -  € 12 E’ un gin toscano dal gusto pulito e dal lungo ﬁnale, aromatizzato con 9 botaniche  del territorio ",€ 12.00,12.0,EUR,menu,drink,gin_tonic,high,,2026-05-31T10:41:45Z,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf
direct_website,moscow_mule_bar,Moscow Mule Bar,https://www.moscow-mule.it,,Moscow Mule | Milano cocktail Bar Home Seleziona una pagina MOSCOW MULE… dal 201,"Moscow Mule | Milano cocktail Bar Home Seleziona una pagina MOSCOW MULE… dal 2012? MOSCOW MULE nasce nel 2012, ma si è fin da subito inserito con prep",€ 18.00,18.0,EUR,menu,drink,moscow_mule,high,,2026-05-31T10:43:41Z,https://www.moscow-mule.it
direct_website,eatmego,Eatme&Go,http://www.eatmeandgo.it,,EATME&GO – Street food lovers Mail us: info@eatmeandgo.it Where: DUOMO Via Torin,"EATME&GO – Street food lovers Mail us: info@eatmeandgo.it Where: DUOMO Via Torino, 49 | SAN BABILA Galleria Passarella, 1 Home About MENU ENGLISH BREA",€ 9.00,9.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,http://www.eatmeandgo.it
direct_website,eatmego,Eatme&Go,http://www.eatmeandgo.it/it_it/aperitivo/,,"APERITIVO – EATME&GO Mail us: info@eatmeandgo.it Where: DUOMO Via Torino, 49 | S","APERITIVO – EATME&GO Mail us: info@eatmeandgo.it Where: DUOMO Via Torino, 49 | SAN BABILA Galleria Passarella, 1 Home About MENU ENGLISH BREAKFAST BAG",€ 9.90,9.9,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,http://www.eatmeandgo.it/it_it/aperitivo/
direct_website,i_mas,I Mas!,https://lnx.mas-milano.it/menu/,,menu • Mas Milano - Specialità Spagnole Home Chi siamo Team News Menu Contatti H,menu • Mas Milano - Specialità Spagnole Home Chi siamo Team News Menu Contatti Home Chi siamo Team News Menu Contatti menu Il nostro menu con tutti i ,€ 10.00,10.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://lnx.mas-milano.it/menu/
direct_website,tardis,Tardis,https://tardispubmilano.it/menu/,,Menu – Tardis Pub Milano Home Menù Menu Chupiti English Menu NERDWORLD Giochi da,Menu – Tardis Pub Milano Home Menù Menu Chupiti English Menu NERDWORLD Giochi da Tavolo Logo Item No products in the cart. AVVISIAMO LA GENTILE CLIENT,€ 5.00,5.0,EUR,menu,drink,negroni,high,,2026-05-31T10:43:41Z,https://tardispubmilano.it/menu/
direct_website,norin_caff_bistrot,Norin Caffè Bistrot,https://www.pizzeriabistronorin.com/menu-aperitivi-norin.php,,Menù Aperitivi - Norin Caffè e Bistrò Toggle navigation Menù Breakfast Ristorant,Menù Aperitivi - Norin Caffè e Bistrò Toggle navigation Menù Breakfast Ristorante Aperitivi Gallery News & Eventi Contatti Il nostro Menù Aperitivi Ho,€ 8.00,8.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.pizzeriabistronorin.com/menu-aperitivi-norin.php
direct_website,luca_andrea,Luca & Andrea,https://www.lucaeandreabar.it/menu/,,Menù - Luca e Andrea Bar Salta al contenuto Home Caffetteria Menù Vini Drink Hom,Menù - Luca e Andrea Bar Salta al contenuto Home Caffetteria Menù Vini Drink Home Caffetteria Menù Vini Drink Instagram Facebook-f piccola cucina Luca,€ 10.00,10.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.lucaeandreabar.it/menu/
direct_website,luca_andrea,Luca & Andrea,https://www.lucaeandreabar.it/drink/,,Drink - Luca e Andrea Bar Salta al contenuto Home Caffetteria Menù Vini Drink Ho,Drink - Luca e Andrea Bar Salta al contenuto Home Caffetteria Menù Vini Drink Home Caffetteria Menù Vini Drink Instagram Facebook-f i nostri drink Se ,€ 9.00,9.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.lucaeandreabar.it/drink/
direct_website,casa_giuditta,Casa Giuditta,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,,Ugo Spritz: Vodka e tonica al limone," Ugo Spritz: Vodka e tonica al limone                 € 10,00  ",€ 10.00,10.0,EUR,menu,drink,spritz,high,,2026-05-31T10:41:45Z,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf
direct_website,casa_giuditta,Casa Giuditta,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,,Margarita: Vodka e tonica al limone," Margarita: Vodka e tonica al limone                 € 12,00  ",€ 12.00,12.0,EUR,menu,drink,margarita,high,,2026-05-31T10:41:45Z,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf
direct_website,casa_giuditta,Casa Giuditta,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,,Daikiri: Vodka e tonica al limone," Daikiri: Vodka e tonica al limone                € 10,00  ",€ 10.00,10.0,EUR,menu,drink,daiquiri,high,,2026-05-31T10:41:45Z,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf
direct_website,casa_giuditta,Casa Giuditta,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,,Moscow Mule: Rum e coca cola," Moscow Mule: Rum e coca cola    € 12,00  ",€ 12.00,12.0,EUR,menu,drink,moscow_mule,high,,2026-05-31T10:41:45Z,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf
direct_website,la_birrofila,La Birrofila,https://labirrofila.com/menu/pranzo/,,Menu pranzo - La Birrofila Chi siamo Shop Il birrificio News Menù Pranzo Sera Co,Menu pranzo - La Birrofila Chi siamo Shop Il birrificio News Menù Pranzo Sera Contatti Chi siamo Shop Il birrificio News Menù Pranzo Sera Contatti MEN,€ 5.00,5.0,EUR,menu,drink,gin_tonic,high,,2026-05-31T10:43:41Z,https://labirrofila.com/menu/pranzo/
direct_website,la_birrofila,La Birrofila,https://labirrofila.com/menu/sera/,,Menu - La Birrofila Chi siamo Shop Il birrificio News Menù Pranzo Sera Contatti ,Menu - La Birrofila Chi siamo Shop Il birrificio News Menù Pranzo Sera Contatti Chi siamo Shop Il birrificio News Menù Pranzo Sera Contatti MENU Birre,€ 5.00,5.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://labirrofila.com/menu/sera/
direct_website,morgante_cocktail_soul,Morgante cocktail & soul,https://www.morgantecocktail.com/,,"Frenesia dei navigli Lungo il Naviglo Grande, passato lo storico lavatoio del Vi",Morgante – Cocktail and Food Skip to content Skip to footer Home Menu Prenotazioni ed Eventi Le nostre Sale La Bottigliera prenota un tavolo Home Menu,€ 19.00,19.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.morgantecocktail.com/
direct_website,morgante_cocktail_soul,Morgante cocktail & soul,https://www.morgantecocktail.com/menu-drink/,,Menu Drink – Morgante Skip to content Skip to footer Home Menu Prenotazioni ed E,Menu Drink – Morgante Skip to content Skip to footer Home Menu Prenotazioni ed Eventi Le nostre Sale La Bottigliera Prenota un tavolo Prenota un tavol,€ 12.00,12.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.morgantecocktail.com/menu-drink/
direct_website,sui_generis,Sui Generis,https://suigeneris.bar/menu/,,Drink Menu - Sui Generis Street&Cocktail Bar Milano Home Menu il nostro Staff Co,Drink Menu - Sui Generis Street&Cocktail Bar Milano Home Menu il nostro Staff Contatti Italiano English Seleziona una pagina MENU Assaggia i nostri dr,€ 3.50,3.5,EUR,menu,drink,beer_moretti,high,,2026-05-31T10:43:41Z,https://suigeneris.bar/menu/
direct_website,ugo,UGO,https://www.ugobar.it/,,"Ma è anche atmosfera, convivialità e buona cucina. Ugo è un punto di riferimento",UGO Cocktail Bar – Bistrot sui Navigli a Milano | Mixology & Cucina Gourmet Home Chi è Ugo? Menù Le Foto Catering Dicono Di Noi Ugo chronicles Contatt,€ 18.00,18.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.ugobar.it/
direct_website,caff_fernanda,Caffè Fernanda,https://www.caffefernanda.com/menu/,,Menu - Caffè Fernanda Vai al contenuto Close Trigger Home About Chef Home About ,Menu - Caffè Fernanda Vai al contenuto Close Trigger Home About Chef Home About Chef SCOPRI IL MENU Un viaggio culinario ti aspetta Esplora il Menù IL,€ 12.00,12.0,EUR,menu,drink,spritz,high,,2026-05-31T10:43:41Z,https://www.caffefernanda.com/menu/
direct_website,garden_caff,Garden Caffè,https://www.leggimenu.it/menu/gardencaffe/65564,,BIRRE - Bar / Caffetteria Garden Caffè - Milano - Menu Digitale Vai alla Header ,BIRRE - Bar / Caffetteria Garden Caffè - Milano - Menu Digitale Vai alla Header Bar Vai al Contentuo Vai alla Footer Bar Indietro 0 Ordine BIRRE Menu ,€ 3.00,3.0,EUR,menu,drink,beer_moretti,high,,2026-05-31T10:41:45Z,https://www.leggimenu.it/menu/gardencaffe/65564
direct_website,the_saints_and_the_scholars,The Saints and the Scholars,https://www.thesaintspub.it/menu/,,Menu - The Saints and the Scholars Home Menu Contatti Menu Home / Menu Menu Snac,Menu - The Saints and the Scholars Home Menu Contatti Menu Home / Menu Menu Snacks € 5 Nachos caldi con fontina € 5 Patatine fritte € 4 Onion rings € ,€ 5.00,5.0,EUR,menu,drink,beer_peroni,high,,2026-05-31T10:59:40Z,https://www.thesaintspub.it/menu/
direct_website,b_caf,B Cafè,https://www.bfamilygroup.it/cafe-menu/,,Menu Food | Cafe | B Family Group B Cafe About Cocktail Bar Menu Food contatti B,Menu Food | Cafe | B Family Group B Cafe About Cocktail Bar Menu Food contatti B Restaurant B cafe Menu Food CLICK THE + ICON TO OPEN THE MENU CATEGOR,€ 3.50,3.5,EUR,menu,drink,beer_peroni,high,,2026-05-31T10:59:40Z,https://www.bfamilygroup.it/cafe-menu/
direct_website,euro_jolly,Euro Jolly,https://jollybiliardi.it/,,Tornei Open e regionali Fibis Pool. A richiesta si danno lezioni di biliardo ame,Euro Jolly – Jolly Biliardi Skip to main content Hit enter to search or ESC to close Close Search Menu HOME SU DI NOI ATTIVITÀ HAPPY HOUR LOCATION DIC,€ 8.50,8.5,EUR,menu,drink,americano,high,,2026-05-31T10:59:40Z,https://jollybiliardi.it/
direct_website,carico,Carico,https://www.carico.io/menu,,"[cà-ri-co] Milano Carico Milano, Cocktail Lab Bistrot +39 345 943 1361 Welcome t","[cà-ri-co] Milano Carico Milano, Cocktail Lab Bistrot +39 345 943 1361 Welcome to our lab The Menu Browse our daily offer Food Spizzichi Alici del Can",€ 14.00,14.0,EUR,menu,drink,spritz,high,,2026-05-31T10:59:40Z,https://www.carico.io/menu
direct_website,santeria_toscana_31,Santeria Toscana 31,https://www.santeria.milano.it/lista-digitale-t31,,Lista Digitale T31 - Santeria S.p.A. Salta al contenuto Lista Digitale T31 wet s,Lista Digitale T31 - Santeria S.p.A. Salta al contenuto Lista Digitale T31 wet studio 2026-05-12T14:38:52+02:00 FOOD drinklist brunch pizze • MARGHERI,€ 5.00,5.0,EUR,menu,drink,spritz,high,,2026-05-31T10:59:40Z,https://www.santeria.milano.it/lista-digitale-t31
direct_website,camparino_in_galleria,Camparino in Galleria,https://www.camparino.com/,,Camparino in Galleria Milan Book Now Book Now Location Our Menus History Aperiti,Camparino in Galleria Milan Book Now Book Now Location Our Menus History Aperitivo News & Events International Location Our Menus History Aperitivo Ne,€ 12.00,12.0,EUR,menu,drink,negroni,high,,2026-05-31T10:59:40Z,https://www.camparino.com/
direct_website,myst,Myst,https://www.mystmilano.it/,,MYST • Craft Beer & Food Beer Menù Info Beer * On Tap Bottles & Cans Grun Diciot,"MYST • Craft Beer & Food Beer Menù Info Beer * On Tap Bottles & Cans Grun Diciottozerouno German Ale                            5,5% Draft 0,4 l. : 6,",€ 5.00,5.0,EUR,menu,drink,spritz,high,,2026-05-31T10:59:40Z,https://www.mystmilano.it/
direct_website,caff_inn,Caffè Inn,https://cdn.website.dish.co/media/62/a9/7606882/Menu-Aperitivo.pdf,,APEROL SPRITZ, APEROL SPRITZ Spumante + aperol  € 6,€ 6.00,6.0,EUR,menu,drink,spritz,high,,2026-05-31T10:41:45Z,https://cdn.website.dish.co/media/62/a9/7606882/Menu-Aperitivo.pdf
direct_website,la_corte_di_montenapoleone,La Corte di Montenapoleone,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,,"Daiquiri (rum bianco, limone, zucchero)","€  16,00 Daiquiri (rum bianco, limone, zucchero)  €  16,00 Gin Fizz (gin, soda, limone, zucchero)  €  16,00",€ 16.00,16.0,EUR,menu,drink,daiquiri,high,,2026-05-31T10:41:45Z,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf
direct_website,la_corte_di_montenapoleone,La Corte di Montenapoleone,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,,"Gin Tonic (gin, tonica)","€  16,00 Gin Tonic (gin, tonica)  €  16,00 Irish Coffee (irish whisky, zucchero, caffè, panna)  Manhattan (canadian whisky, martini rosso, angostura) ",€ 16.00,16.0,EUR,menu,drink,gin_tonic,high,,2026-05-31T10:41:45Z,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf
direct_website,la_corte_di_montenapoleone,La Corte di Montenapoleone,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,,"Margarita (tequila, cointreau, limone, sale)","€  16,00 Margarita (tequila, cointreau, limone, sale)  €  16,00 Martini Cocktail (gin, martini dry)  €  16,00",€ 16.00,16.0,EUR,menu,drink,margarita,high,,2026-05-31T10:41:45Z,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf
direct_website,la_corte_di_montenapoleone,La Corte di Montenapoleone,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,,"Mojito (rum bianco, soda, lime, zucchero, menta fresca) €  16,00","Martini Vodka (vodka, martini dry)  Mojito (rum bianco, soda, lime, zucchero, menta fresca) €  16,00 €  16,00 Negroni (gin, bitter campari, vermouth r",€ 16.00,16.0,EUR,menu,drink,mojito,high,,2026-05-31T10:41:45Z,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf
direct_website,la_corte_di_montenapoleone,La Corte di Montenapoleone,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,,"Spritz (prosecco, aperol, soda)","€  14,00 Spritz (prosecco, aperol, soda)    Laberdolive 1974 ",€ 14.00,14.0,EUR,menu,drink,spritz,high,,2026-05-31T10:41:45Z,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf
direct_website,funky,Funky,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,,Negroni / Negrosky / Americano / Negroni Sbagliato / Boulevardier   € 8," Negroni / Negrosky / Americano / Negroni Sbagliato / Boulevardier   € 8 Negroni Premium Funky   € 12  Bitter Berto, Vermouth Cocchi, Gin Pigskin Silv",€ 8.00,8.0,EUR,menu,drink,negroni,high,,2026-05-31T10:41:45Z,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf
direct_website,victoriasclub,Victoriasclub,https://www.victoriasclub.it/aperitivo-servito/,,#SPRITZETTINO ? RINFORZA L&#8217,Ma senza alcuni canoni del classico ristorante #SPRITZETTINO ? RINFORZA L&#8217 APE CON LE NOSTRE STUZZICHERIE Un rinforzo al tuo aperitivo Se ti sono,€ 5.00,5.0,EUR,menu,drink,spritz,medium,,2026-05-31T11:43:07Z,https://www.victoriasclub.it/aperitivo-servito/
