source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,phone,brand,venue_type,price_hints,vertical,has_menu,extraction_status,retrieved_at
anytimefitness,roma-rm-00199,"Anytime Fitness - Palestra a Roma (Libia), RM 00199",https://www.anytimefitness.it/palestra/it-0001/roma-rm-00199/,,Roma,41.8719,12.5674,,Anytime Fitness,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.5961_13.51298,Pineta Sport,,"Via Montagnola, 60127, Ancona",Ancona,43.5961036,13.5129806,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.55009_11.51441,Centro Sport Palladio,,,altro,45.5500869,11.5144133,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.02723_10.9712,Falesia S.Siro,,,altro,46.0272322,10.9712019,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.21125_11.7349,"Circolo Tennis ""Savelli""",,,altro,43.2112499,11.734903,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.75139_10.33402,Palasprint,,,altro,44.7513929,10.3340185,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.08255_12.34682,Centro Sportivo,,,altro,45.0825461,12.3468193,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.38074_10.95993,Palestra di Roccia Sasias,,,altro,46.3807386,10.9599299,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.74837_11.71597,Campo Sportivo di Strada in Casentino,,,altro,43.7483707,11.7159669,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.0596_10.96126,La Gola,,,altro,46.0595994,10.9612606,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.05933_10.96708,Falesia La Gola - Pezzent Area,,,altro,46.0593264,10.9670808,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.65595_11.77502,"Palazzetto dello Sport ""PALASalvatori""",,,altro,44.6559522,11.7750223,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.41648_11.67792,AC Fassa,,,altro,46.4164796,11.6779237,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.86497_10.88189,Busatte,,,altro,45.8649722,10.88189,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.5167_9.31179,Molinetto Country Club,,,altro,45.5166951,9.3117912,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93187_13.60511,Circolo Tennis Campagnuzza,,,altro,45.9318692,13.6051107,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93072_13.60275,Piscine Comunali,,"Via Capodistria, 34170, Gorizia",Gorizia,45.9307176,13.6027493,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93271_13.6037,"Campo d'atletica ""Ernesto Fabretto""",,,altro,45.9327067,13.6036974,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93755_13.59151,Palazzetto dello Sport PalaBigot,,,altro,45.9375509,13.5915091,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.94747_13.61842,Circolo Tennis Aldo Zaccarelli,,,altro,45.9474681,13.6184207,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.9475_13.62014,Palestra della Valletta del Corno,,,altro,45.9474973,13.6201379,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93276_13.60519,Pala Brumatti,,"Via del San Michele, 34170, Gorizia",Gorizia,45.9327622,13.6051863,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.77238_11.94125,Kronplatz - Plan de Corones,,,altro,46.7723826,11.9412494,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.56915_12.14655,Piazzetta Don Giovanni Battista Mason,,,altro,45.5691483,12.146555,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.52844_11.4768,Polisportivo,,,altro,45.5284384,11.4767998,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.52995_11.47525,Piscine Leosport,,,altro,45.5299472,11.4752483,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.31494_10.79608,X Rafting,,"Palazzetto dello Sport,Via per Marilleva,Loc. Del, Via del Pressenach, 38020, Mezzana",Mezzana,46.3149446,10.7960813,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.6533_10.6361,Centro sportivo Bellaria,,,altro,43.6532997,10.6360964,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.72207_12.30258,Associazione Ostia in Bici XIII,,,altro,41.7220724,12.3025754,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.54479_9.18498,Il nuovo tempio del fitness,,,altro,45.5447902,9.1849825,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.54637_9.17663,Il regno del fitness,,,altro,45.5463667,9.1766253,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.59724_9.87987,Kayak Canoa Club Palazzolo,,,altro,45.5972419,9.8798719,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.83573_8.78349,Palestra comunale,,,altro,45.8357344,8.7834919,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.11757_12.17612,Sailing Team Bracciano,,,altro,42.1175667,12.1761244,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.24925_16.42625,Sporting,,,altro,41.2492547,16.426254,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.49861_15.33994,Palazzetto dello sport,,,altro,41.4986084,15.3399436,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.62939_12.16535,Pool 5,,,altro,45.629393,12.165345,,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.21461_16.29063,Polivalente,,,altro,41.2146059,16.290633,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.53318_9.28842,Piscina comunale Cologno Monzese,,,altro,45.5331772,9.2884219,,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.69184_11.15365,Turnhalle,,,altro,46.6918385,11.1536533,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.98459_13.20272,Palestra Living,,,altro,45.9845883,13.2027165,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.34949_14.40127,Palazzetto dello Sport,,,altro,42.3494884,14.4012731,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.38607_14.14063,"Centro Ippico ""Teaterno""",,,altro,42.38607,14.1406256,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.51235_14.15541,Duel,,,altro,42.5123509,14.1554124,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.25091_8.74883,Palestra Andrea Massucchi,,,altro,45.2509088,8.7488319,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.02056_11.04226,Centro Fondo Viote,,"Strada delle Caserme, 38123, Trento",Trento,46.0205649,11.0422601,+390461948032,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.52592_10.27625,Villaggio Rock,www.villaggiorock.it,,altro,44.5259195,10.2762459,+39 0521 846637,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.74668_10.7998,Stickl Sport Camp,https://www.stickl.com/,,altro,45.746677,10.7997993,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.80442_10.84314,Kite Club Malcesine,,,altro,45.8044157,10.8431397,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.98968_15.95373,Campo di Tiro Target Club,,,altro,39.9896836,15.9537259,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.96853_15.93955,Maneggio,,,altro,39.9685346,15.9395472,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.96099_15.97883,Canoa Club Lao Pollino,,,altro,39.9609921,15.9788321,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.9577_15.97634,Lao Canyon Rafting,,,altro,39.9576968,15.9763436,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.40904_8.60791,Torrioni di Sciarborasca,,,altro,44.4090372,8.6079056,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_38.0998_13.33323,MOVELAB ASD,https://www.movelabstudio.it/,"Via Salvatore Bertini, 90129, Palermo",Palermo,38.0998043,13.3332291,+39 091 420478,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.25658_16.41395,Valente,,,altro,41.2565785,16.4139523,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.26172_16.40647,Tempo Libero,,,altro,41.2617197,16.4064696,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.81292_7.75028,Centro Sportivo Solaro,,,altro,43.8129161,7.7502813,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.5515_10.78854,Fast Fit 2,,,altro,45.551505,10.788544,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.26138_16.43847,Centro Sportivo Pozzo Piano,,,altro,41.2613845,16.4384674,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.96078_13.61395,La Remuda,,,altro,45.9607771,13.6139534,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.4265_12.18673,Life Planet,,,altro,44.4264975,12.1867286,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.77073_12.5288,Palazzetto dello Sport,,,altro,42.7707278,12.5288009,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.05429_11.13302,Palestra Trim,,,altro,46.0542905,11.1330226,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.15267_9.66958,paragliding hanggliding start place,,,altro,44.1526658,9.6695832,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.86542_12.50728,Quo Vadis,,,Roma,41.8654186,12.5072763,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.21154_9.30143,Tennis Stella di Mare,,,altro,39.2115448,9.3014296,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.93599_11.32014,Millegrobbe,,,altro,45.935989,11.3201384,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.00179_12.63495,Èlite,,Viale Giulio Cesare,altro,44.0017881,12.6349476,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.91729_12.84446,Tennis Club,,,altro,45.9172895,12.8444632,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.7989_10.56829,Palestra comunale,,,altro,43.7989043,10.5682899,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.6446_8.65084,Palestra Vital,,,altro,44.6446002,8.6508353,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.13609_16.84486,C.U.S. Bari,,,altro,41.136094,16.8448627,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.22498_11.6618,Bellini Fitness A.S.D.,,"Via Borgofuro, Este",Este,45.2249761,11.6617978,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.99329_9.00758,La Danza,,,altro,44.9932894,9.0075806,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.10084_16.86495,Empire Gym,https://www.empiregym.it/,"Viale Luigi De Laurentis, 70124, Bari",Bari,41.1008408,16.8649538,+39 0805019036,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.40471_11.32199,Palestra Comunale - Gemeindehalle,,,altro,46.4047098,11.3219928,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.58565_12.57261,ASD Cavallo & Natura,,,altro,42.5856525,12.5726063,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.55178_9.1637,A.S. Lombardia Sport Club,,,altro,45.5517829,9.1637024,+39 346 3083439,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.02607_12.80321,Cicas,,,altro,42.0260689,12.8032136,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.47068_11.3762,Circolo Sportivo La Raquette,http://www.laraquette.it/cms/index.php,"Via delle Armi, 40141, Bologna",Bologna,44.470683,11.3762021,+39 051 6233039,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.87781_10.29045,Health & Fitness,,,altro,43.8778053,10.2904492,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.3696_9.14894,Pro Recco Tennis,,,altro,44.3695982,9.1489388,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.19359_15.87825,ASD Cavalli e Natura,,,altro,41.1935882,15.8782511,+39 338 4135231,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.63942_10.61126,Toscolano Maderno A.C.,,"Via Regionale, 25084, Toscolano Maderno",Toscolano Maderno,45.6394181,10.6112567,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.83799_10.56913,Corna dal Vescov,https://www.caisatstoro.it/index.php/strumenti/palestra-corna-del-vescov,,altro,45.8379889,10.5691253,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.46031_11.57359,Falesia di Lumignano,,,altro,45.4603101,11.5735935,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.89923_10.24663,Pardini Sport Center,https://pardinisportingcenter.it/,,altro,43.8992324,10.2466342,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.86745_10.24207,B2K Balena 2000,,,altro,43.867451,10.2420707,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.18567_12.12923,Stadio Comunale,,,altro,44.1856741,12.1292296,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.3555_9.2182,Fitness,,,altro,44.3554986,9.2181993,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.06079_10.92528,"Parco di arrampicata ""Limarock""",,,altro,46.0607887,10.9252807,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.04745_10.94614,Limarò,,,altro,46.0474486,10.9461358,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.46574_12.52442,ASD 2000 Schifanoia,,,altro,42.4657369,12.5244202,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.77315_13.67017,Circolo Tennis Civitella,,,altro,42.7731536,13.6701738,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.49119_11.34541,"Hallenbad - Piscina coperta ""Karl Dibiasi""",https://opencity.gemeinde.bozen.it/Politik-und-Verwaltung/Lageplan/Hallenbad-Karl-Dibiasi/,"Viale Trieste - Triester Straße, 39100, Bolzano - Bozen",Bolzano - Bozen,46.4911858,11.3454091,+39 0471 911000,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.37569_9.17311,La Parete Rossa,,,altro,45.3756911,9.1731061,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.90123_12.29761,Centro Ippico Conegliano,,,altro,45.9012267,12.2976116,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.41933_10.41155,Falesia Arrampicata Sportiva Pietra di Bismantova,,,altro,44.4193331,10.411549,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.68854_10.646,Palestra Arrampicata Hard Rock - CAI Reggio Emilia,,,altro,44.6885372,10.6460046,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.54703_8.99623,"Centro ippico ""La Posada""",,,altro,44.5470333,8.9962261,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.37619_10.2492,Pratizzano - Sci di Fondo,,,altro,44.3761884,10.2492008,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.49299_11.3469,Palamazzali,,,altro,46.4929943,11.3469013,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.49327_11.34633,Bocciodromo,,,altro,46.4932694,11.3463274,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_36.82592_14.76285,Palestra Athena,,,altro,36.8259151,14.7628462,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.67897_10.65261,Palestra Fit-Village,,,altro,44.6789666,10.6526149,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.06587_11.13191,Centro Relife,,"Via Giuseppe Grazioli, 38122, Trento",Trento,46.0658703,11.1319097,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.06771_11.12565,Juta Wellness Center,,,altro,46.0677131,11.1256533,,,wellness_center,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.25184_9.16106,Impianto sportivo San Salvatore,,,altro,39.2518403,9.1610642,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.42534_11.59295,Palestra comunale,,,altro,45.4253391,11.5929515,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.86393_10.88056,Busatte Adventure,https://busatteadventure.it/,,altro,45.8639336,10.8805582,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.88057_10.88699,Falesia Belvedere Sector A,,,altro,45.8805674,10.8869872,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.18892_9.43433,Centro Velico Caprera,,,altro,41.1889224,9.4343261,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.97799_7.61518,FC Juventus,,,altro,44.9779934,7.6151806,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.94569_12.36047,Pony Club,,"Via Guglielmo Girardi, 00166, Roma",Roma,41.9456863,12.3604654,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.46768_12.53031,Fitness Arena,,"Via Fausta, 30013, Cavallino-Treporti",Cavallino-Treporti,45.4676841,12.5303137,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.89883_12.00199,Piscina Comunale,,,altro,45.8988264,12.001988,,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.85975_12.57553,Olimpia 1,,"Via Giuseppe Messina, 00173, Roma",Roma,41.8597482,12.5755292,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.60038_11.49821,"Palasport ""Palamotta""",,,altro,45.6003784,11.4982121,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.65138_13.78484,Società Ginnastica Triestina,,"Via della Ginnastica, 34142, Trieste",Trieste,45.6513806,13.7848413,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.96815_7.30218,Rocca Sbarua - Rivero,,,altro,44.9681522,7.3021786,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.96806_7.30112,Rocca Sbarua - Placche Gialle,,,altro,44.9680571,7.3011164,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.96909_7.30396,Rocca Sbarua - Cinquetti,,,altro,44.9690943,7.3039628,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.56643_10.23088,Hello Fit Brescia Nord,,"Via Triumplina, 25123, Brescia",Brescia,45.5664332,10.2308828,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.84887_11.62495,Tiro a Segno Nazionale - Ferrara,,"Corso Ercole I d'Este, 44121, Ferrara",Ferrara,44.8488721,11.6249522,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.59293_13.50608,CrossFit Ancona,,"Via del Commercio, 60127",altro,43.5929293,13.5060759,,CrossFit,crossfit_box,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.97799_15.00797,La Vida,,,altro,41.9779908,15.0079695,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_36.9503_14.61333,New Olimpia,,,altro,36.9502996,14.6133271,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.48203_9.49367,Canalino del Penna,,,altro,44.4820274,9.4936714,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.11032_12.11742,"""Quarter House"" ex Fabrona",,,altro,44.1103181,12.1174223,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.53928_9.16795,Palestra Santini,,,Milano,45.5392831,9.1679463,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.06714_11.12002,Centro Sportivo Life,https://www.centrosportivolife.com/,,altro,46.0671392,11.1200153,+39 0461 231266,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.43321_15.12073,Villaggio Arancione,,,altro,41.4332114,15.120728,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.27595_13.14306,Palestra di roccia del Glemine,,,altro,46.2759524,13.1430555,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.62634_8.84377,Campi da tennis,,,altro,45.6263403,8.8437726,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.17624_11.21188,Palacurling,,,altro,46.1762427,11.2118783,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.02727_7.59266,K1 Speed Torino,,,Torino,45.0272712,7.5926621,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.78803_10.32287,"Centro Polivalente ""Gino Lottici""",,,altro,44.7880325,10.3228672,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.64393_10.90035,Piscina Comando Vigili del Fuoco Modena,https://www.amicidelnuoto.it/,"Via Monsignore Luigi Della Valle, 41126, Modena",Modena,44.6439317,10.900349,+39 059 335024,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.89124_12.3211,Palestra Joy Club,,,altro,45.8912424,12.3210998,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.82518_11.63247,Palestra Gym&Tonic,,"Via Colombarola, 44124, Ferrara",Ferrara,44.8251815,11.6324674,+39 0532 741919,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.70139_10.44216,L. Notari,,,altro,44.7013894,10.4421646,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.38732_11.82727,Circolo il calcetto 5ive,,,altro,44.3873152,11.8272727,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.50845_11.82735,Tennis,,,altro,44.5084502,11.8273523,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.54625_13.67363,Falesia di Caprile,,,altro,41.5462501,13.6736279,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.98544_12.77121,Falesia di Pale,,,altro,42.9854379,12.7712134,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.21619_12.05858,"Palestra ""New Club Sportman""",,,altro,44.2161861,12.0585759,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.38979_12.21776,Centro Sportivo Ponte Nuovo,,,altro,44.3897916,12.2177572,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.24019_9.21245,Palestra Liceo Scientifico,,"Via Pitz'e Serra, 09045, Quartu Sant'Elena",Quartu Sant'Elena,39.2401875,9.2124506,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.13965_7.13294,campo sportivo,,,altro,45.1396537,7.1329412,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.90291_8.90309,Canottieri Porto Ceresio,,,altro,45.9029145,8.9030899,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.88878_12.50519,Centro Sportivo Santa Maria,,"Via Matteo Boiardo, 00185, Roma",Roma,41.8887817,12.5051942,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.50017_9.68709,Campo Sportivo Comunale,,"Via Don Arturo Bietti, 24040, Fornovo San Giovanni",Fornovo San Giovanni,45.5001696,9.6870949,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.77241_9.32303,Palestra Comunale,,"Via Molteni, 23844",altro,45.7724055,9.3230314,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.84833_11.61316,"Palapalestre ""Padre John Caneparo""",,"Viale Francesco Tumiati, 44122, Ferrara",Ferrara,44.8483297,11.613155,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.94901_12.83366,Complesso Sportivo Comunale Arci,,,altro,41.9490062,12.8336614,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.76027_7.54254,Area Sportiva Rapy,,,altro,45.7602735,7.5425356,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.80051_11.23716,Bodyline Center,,,Firenze,43.8005149,11.2371619,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.02435_12.41183,Centro sportivo,,,altro,44.0243527,12.4118264,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.22233_12.05368,Ginnasio Sportivo 'G. Ambrosini',,,altro,44.2223296,12.0536758,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.48623_11.31904,Energym,,"Via Resia - Reschenstraße, 39100, Bolzano - Bozen",Bolzano - Bozen,46.4862294,11.3190363,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.92806_12.48696,Boxing-Gym Srl,,Viale dei Parioli,Roma,41.92806,12.4869583,,,boxing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.63557_7.73004,Palestra di Roccia Gruviera,,,altro,45.6355688,7.7300436,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
