source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url
pdf_dork,be139d917c,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,Bloody Mary 9€,"Bibite lurisia vodka, succo di pomodoro condito WHISKY a partire da 5€",,"4,5€",4.5,EUR,menu,drink,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.fridaisola.it/documents/menu-sera-frida.pdf
pdf_dork,be139d917c,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,M E D I A I N B Ot T I G L I A,MENABREA CHIARA MENABREA ROSSA 6€ €,,"5,5€",5.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.fridaisola.it/documents/menu-sera-frida.pdf
pdf_dork,be139d917c,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,M E D I A I N B Ot T I G L I A,MENABREA STRONG CHIARA 6€ GUINNESS,,"6,5€",6.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.fridaisola.it/documents/menu-sera-frida.pdf
pdf_dork,be139d917c,Frida,https://www.fridaisola.it/documents/menu-sera-frida.pdf,M E D I A I N B Ot T I G L I A,MENABREA NON FILTRATA 6€ IPA PLURALE,,"6,5€",6.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.fridaisola.it/documents/menu-sera-frida.pdf
pdf_dork,232eb1df8f,Deseo,https://www.deseomilano.com/menu/Menu.pdf,Rossi,Caffé,,€ 2.50,2.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/Menu.pdf
pdf_dork,232eb1df8f,Deseo,https://www.deseomilano.com/menu/Menu.pdf,Rossi,Caffè doppio,,€ 3.50,3.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/Menu.pdf
pdf_dork,232eb1df8f,Deseo,https://www.deseomilano.com/menu/Menu.pdf,Rossi,Caffè d’orzo,,€ 3.50,3.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/Menu.pdf
pdf_dork,232eb1df8f,Deseo,https://www.deseomilano.com/menu/Menu.pdf,Rossi,Latte macchiato,,€ 3.50,3.5,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/Menu.pdf
pdf_dork,d64f8f24a8,Deseo,https://www.deseomilano.com/menu/DrinkList.pdf,Apericena,Dalle alle,,17.30,17.3,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/DrinkList.pdf
pdf_dork,d64f8f24a8,Deseo,https://www.deseomilano.com/menu/DrinkList.pdf,Dessert,TIRAMISU’,,€ 7.00,7.0,EUR,menu,unknown,,medium,,2026-05-31T16:03:57.171636+00:00,https://www.deseomilano.com/menu/DrinkList.pdf
